	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL4630	null	1	1	1	1	1	1	1	1	1	1	1	LOC726030	XP_006561802.1	Amel	XM_006561739.2	NonCanon
ORTHOMCL4634	null	1	1	1	1	1	1	1	1	1	1	1	LOC724762	XP_001120659.3	Amel	XM_001120659.5	NonCanon
ORTHOMCL4635	null	1	1	1	1	1	1	1	1	1	1	1	LOC406146	NP_001011619.1	Amel	NM_001011619.1	NonCanon
ORTHOMCL4643	null	1	1	1	1	1	1	1	1	1	1	1	LOC725345	XP_006563324.2	Amel	XM_006563261.3	NonCanon
ORTHOMCL4649	null	1	1	1	1	1	1	1	1	1	1	1	LOC725816	XP_003250116.1	Amel	XM_003250068.4	NonCanon
ORTHOMCL4656	null	1	1	1	1	1	1	1	1	1	1	1	LOC409538	XP_393044.4	Amel	XM_393044.7	NonCanon
ORTHOMCL4689	null	1	1	1	1	1	1	1	1	1	1	1	LOC551847	XP_006560162.1	Amel	XM_006560099.3	NonCanon
ORTHOMCL4692	null	1	1	1	1	1	1	1	1	1	1	1	LOC409157	XP_392681.2	Amel	XM_392681.6	NonCanon
ORTHOMCL4707	null	1	1	1	1	1	1	1	1	1	1	1	LOC411088	XP_016767705.1	Amel	XM_016912216.2	NonCanon
ORTHOMCL4710	null	1	1	1	1	1	1	1	1	1	1	1	LOC413619	XP_397061.1	Amel	XM_397061.7	NonCanon
ORTHOMCL4711	null	1	1	1	0	2	1	1	1	1	1	1	LOC102653951	XP_026301258.1	Amel	XM_026445473.1	NonCanon
ORTHOMCL4718	null	1	1	1	1	1	1	1	1	1	1	1	Snf	NP_001161808.1	Amel	NM_001168336.1	NonCanon
ORTHOMCL4725	null	1	1	1	1	1	1	1	1	1	1	1	LOC412543	XP_026296643.1	Amel	XM_026440858.1	NonCanon
ORTHOMCL4729	null	1	1	1	1	1	1	1	1	1	1	1	LOC725250	XP_026301256.1	Amel	XM_026445471.1	NonCanon
ORTHOMCL4736	null	1	1	1	1	1	1	1	1	1	1	1	LOC725719	XP_001120416.2	Amel	XM_001120416.4	NonCanon
ORTHOMCL4743	null	1	1	1	1	1	1	1	1	1	1	1	LOC410159	XP_026297299.1	Amel	XM_026441514.1	NonCanon
ORTHOMCL4754	null	1	1	1	1	1	1	1	1	1	1	1	LOC724827	XP_001120728.1	Amel	XM_001120728.5	NonCanon
ORTHOMCL4761	null	1	1	1	1	1	1	1	1	1	1	1	LOC552441	XP_026296774.1	Amel	XM_026440989.1	NonCanon
ORTHOMCL4763	null	1	1	1	1	0	1	1	1	2	1	1	LOC413638	XP_026296196.1	Amel	XM_026440411.1	NonCanon
ORTHOMCL4764	null	1	1	1	1	1	1	1	1	1	1	1	LOC552531	XP_624910.1	Amel	XM_624907.5	NonCanon
ORTHOMCL4765	null	1	1	1	1	1	1	1	1	1	1	1	LOC724145	XP_006571469.1	Amel	XM_006571406.3	NonCanon
ORTHOMCL4769	null	1	1	1	1	1	1	1	1	1	1	1	LOC724625	XP_001119937.1	Amel	XM_001119937.5	NonCanon
ORTHOMCL4773	null	1	1	1	1	1	1	1	1	1	1	1	LOC107965508	XP_016771708.1	Amel	XM_016916219.2	NonCanon
ORTHOMCL4777	null	1	1	1	1	1	1	1	1	1	1	1	LOC725459	XP_006571427.1	Amel	XM_006571364.3	NonCanon
ORTHOMCL4785	null	1	1	1	1	1	1	1	1	1	1	1	LOC411545	XP_395016.2	Amel	XM_395016.7	NonCanon
ORTHOMCL4790	null	1	1	1	1	1	1	1	1	1	1	1	LOC412082	XP_395548.2	Amel	XM_395548.7	NonCanon
ORTHOMCL4798	null	1	1	1	1	1	1	1	1	1	1	1	LOC551549	XP_006572161.1	Amel	XM_006572098.3	NonCanon
ORTHOMCL4830	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578035	XP_026301533.1	Amel	XM_026445748.1	NonCanon
ORTHOMCL4837	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655679	XP_006570793.1	Amel	XM_006570730.2	NonCanon
ORTHOMCL4843	null	1	1	1	1	2	1	1	1	1	0	1	LOC100188940	NP_001128194.1	Amel	NM_001134722.1	NonCanon
ORTHOMCL4861	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655259	XP_006568521.2	Amel	XM_006568458.3	NonCanon
ORTHOMCL4862	null	1	1	1	1	1	1	1	0	1	1	2	LOC552075	XP_624456.2	Amel	XM_624453.6	NonCanon
ORTHOMCL4872	null	1	1	1	1	1	1	1	1	1	1	1	LOC725343	XP_026301979.1	Amel	XM_026446194.1	NonCanon
ORTHOMCL4873	null	1	1	1	1	1	1	1	1	1	1	1	LOC411043	XP_394516.2	Amel	XM_394516.6	NonCanon
ORTHOMCL4891	null	1	1	1	1	1	1	1	1	1	1	1	LOC726237	NP_001314892.1	Amel	NM_001327963.1	NonCanon
ORTHOMCL4893	null	1	1	1	1	1	1	1	1	1	1	1	LOC551353	XP_623753.4	Amel	XM_623750.6	NonCanon
ORTHOMCL4897	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655948	XP_026299800.1	Amel	XM_026444015.1	NonCanon
ORTHOMCL4906	null	1	1	1	1	1	1	1	1	1	1	1	LOC726626	XP_016769342.2	Amel	XM_016913853.2	NonCanon
ORTHOMCL4919	null	1	1	1	1	1	1	1	1	1	1	1	LOC726227	XP_026300707.1	Amel	XM_026444922.1	NonCanon
ORTHOMCL4924	null	1	1	1	1	1	1	1	1	1	1	1	LOC551435	XP_026298883.1	Amel	XM_026443098.1	NonCanon
ORTHOMCL4925	null	1	1	1	1	1	1	1	1	1	1	1	LOC552443	XP_624819.1	Amel	XM_624816.5	NonCanon
ORTHOMCL4927	null	1	1	1	1	1	1	1	1	1	1	1	SsRbeta	NP_001071286.1	Amel	NM_001077818.1	NonCanon
ORTHOMCL4930	null	1	1	1	1	1	1	1	2	0	1	1	LOC725040	XP_006563301.1	Amel	XM_006563238.3	NonCanon
ORTHOMCL4949	null	1	1	1	1	1	1	1	1	1	1	1	LOC551972	XP_624358.1	Amel	XM_624355.6	NonCanon
ORTHOMCL4954	null	1	1	1	1	1	1	1	1	1	1	1	LOC411458	XP_016770771.1	Amel	XM_016915282.2	NonCanon
ORTHOMCL4967	null	1	1	1	1	1	1	1	1	1	1	1	LOC552654	XP_016771943.1	Amel	XM_016916454.2	NonCanon
ORTHOMCL4972	null	1	1	1	1	1	1	1	1	1	1	1	LOC414039	XP_397475.2	Amel	XM_397475.7	NonCanon
ORTHOMCL4996	null	1	1	1	1	1	1	1	1	1	1	1	LOC552056	XP_624438.1	Amel	XM_624435.6	NonCanon
ORTHOMCL4998	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577735	XP_026299564.1	Amel	XM_026443779.1	NonCanon
ORTHOMCL5006	null	1	1	1	1	1	1	1	1	1	1	1	LOC408649	XP_392189.5	Amel	XM_392189.7	NonCanon
ORTHOMCL5019	null	1	1	1	1	1	1	1	1	1	1	1	LOC726401	XP_026297530.1	Amel	XM_026441745.1	NonCanon
ORTHOMCL5031	null	1	1	1	1	1	1	1	1	1	1	1	LOC552213	XP_624593.1	Amel	XM_624590.6	NonCanon
ORTHOMCL5034	null	1	1	1	1	1	1	1	1	1	1	1	LOC409004	XP_006561897.1	Amel	XM_006561834.3	NonCanon
ORTHOMCL5038	null	1	1	1	1	1	1	1	1	1	1	1	LOC408748	XP_006560985.1	Amel	XM_006560922.3	NonCanon
ORTHOMCL5046	null	1	1	1	1	1	1	1	1	1	1	1	LOC551561	XP_006564876.1	Amel	XM_006564813.3	NonCanon
ORTHOMCL5052	null	1	1	1	1	1	1	1	1	1	1	1	LOC726016	XP_003250167.2	Amel	XM_003250119.4	NonCanon
ORTHOMCL5057	null	1	1	2	1	1	1	1	1	0	1	1	LOC100577252	XP_016769495.1	Amel	XM_016914006.2	NonCanon
ORTHOMCL5063	null	1	1	1	1	1	1	2	1	0	1	1	LOC100576457	XP_003249153.1	Amel	XM_003249105.4	NonCanon
ORTHOMCL5074	null	1	1	1	1	1	1	1	1	1	1	1	LOC413529	XP_396972.6	Amel	XM_396972.7	NonCanon
ORTHOMCL5080	null	1	1	1	1	1	1	1	1	1	1	1	LOC725477	XP_001121319.3	Amel	XM_001121319.5	NonCanon
ORTHOMCL5081	null	1	1	1	1	1	1	1	1	1	1	1	LOC408925	XP_006565517.1	Amel	XM_006565454.3	NonCanon
ORTHOMCL5082	null	1	1	1	1	1	1	1	1	1	1	1	LOC408815	XP_392346.4	Amel	XM_392346.7	NonCanon
ORTHOMCL5084	null	1	1	1	1	0	1	2	1	1	1	1	LOC408699	XP_016773545.1	Amel	XM_016918056.2	NonCanon
ORTHOMCL5089	null	1	1	1	1	1	1	1	1	1	1	1	LOC413011	XP_396462.2	Amel	XM_396462.7	NonCanon
ORTHOMCL5090	null	1	1	1	1	1	1	1	1	1	1	1	LOC551445	XP_623840.1	Amel	XM_623837.5	NonCanon
ORTHOMCL5092	null	1	1	1	1	1	1	1	1	1	1	1	LOC551986	XP_624372.2	Amel	XM_624369.5	NonCanon
ORTHOMCL5097	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576801	XP_006558968.1	Amel	XM_006558905.3	NonCanon
ORTHOMCL5100	null	1	1	1	1	1	1	1	1	1	1	1	LOC408520	XP_392065.2	Amel	XM_392065.7	NonCanon
ORTHOMCL5108	null	2	1	1	1	0	1	1	1	1	1	1	LOC552141	XP_006571227.1	Amel	XM_006571164.3	NonCanon
ORTHOMCL5116	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577763	XP_026297432.1	Amel	XM_026441647.1	NonCanon
ORTHOMCL5121	null	1	1	1	1	1	1	1	1	1	1	1	LOC551391	XP_006559075.1	Amel	XM_006559012.3	NonCanon
ORTHOMCL5122	null	1	1	1	1	1	1	1	1	1	1	1	LOC551683	XP_006566523.1	Amel	XM_006566460.3	NonCanon
ORTHOMCL5127	null	1	1	1	1	1	1	1	1	1	1	1	LOC413271	XP_396716.1	Amel	XM_396716.7	NonCanon
ORTHOMCL5132	null	1	1	1	1	1	1	1	1	1	1	1	LOC552392	XP_624768.1	Amel	XM_624765.5	NonCanon
ORTHOMCL5148	null	1	1	1	1	1	1	1	1	1	1	1	LOC725491	XP_026295029.1	Amel	XM_026439244.1	NonCanon
ORTHOMCL5162	null	1	1	1	1	1	1	1	1	1	1	1	LOC725579	XP_026298919.1	Amel	XM_026443134.1	NonCanon
ORTHOMCL5167	null	1	1	1	1	1	1	1	1	1	1	1	LOC552536	XP_003250432.3	Amel	XM_003250384.4	NonCanon
ORTHOMCL5174	null	1	1	1	1	1	1	1	1	1	1	1	LOC411698	XP_395166.2	Amel	XM_395166.7	NonCanon
ORTHOMCL5177	null	1	1	1	1	1	1	1	1	1	1	1	LOC725706	XP_016768252.1	Amel	XM_016912763.2	NonCanon
ORTHOMCL5179	null	2	1	1	1	1	1	1	1	1	0	1	LOC552557	XP_624936.3	Amel	XM_624933.6	NonCanon
ORTHOMCL5180	null	1	1	1	1	1	1	1	1	1	1	1	LOC410295	XP_393776.5	Amel	XM_393776.7	NonCanon
ORTHOMCL5181	null	1	1	1	1	1	1	1	1	1	1	1	LOC412948	XP_026301996.1	Amel	XM_026446211.1	NonCanon
ORTHOMCL5188	null	1	1	1	1	1	1	1	1	1	1	1	LOC113218534	XP_026300996.1	Amel	XM_026445211.1	NonCanon
ORTHOMCL5190	null	1	1	1	1	1	1	1	1	1	1	1	LOC409410	XP_392925.3	Amel	XM_392925.6	NonCanon
ORTHOMCL5192	null	1	1	1	1	1	1	1	1	1	1	1	LOC412003	XP_026294753.1	Amel	XM_026438968.1	NonCanon
ORTHOMCL5193	null	1	1	1	1	1	1	1	1	1	1	1	LOC408777	XP_006567198.2	Amel	XM_006567135.3	NonCanon
ORTHOMCL5197	null	1	1	1	1	1	1	1	1	1	1	1	LOC725351	XP_026299848.1	Amel	XM_026444063.1	NonCanon
ORTHOMCL5201	null	1	1	1	1	1	1	1	1	1	1	1	LOC410879	XP_026294849.1	Amel	XM_026439064.1	NonCanon
ORTHOMCL5209	null	1	1	1	1	1	1	1	1	1	1	1	LOC408668	XP_392205.1	Amel	XM_392205.6	NonCanon
ORTHOMCL5210	null	1	1	1	1	1	1	1	1	1	1	1	LOC409488	XP_006567210.2	Amel	XM_006567147.3	NonCanon
ORTHOMCL5228	null	1	1	1	1	1	1	1	1	1	1	1	LOC726530	XP_026296807.1	Amel	XM_026441022.1	NonCanon
ORTHOMCL5236	null	1	1	1	1	1	1	1	1	1	1	1	LOC552377	XP_016771316.1	Amel	XM_016915827.2	NonCanon
ORTHOMCL5242	null	1	1	1	1	1	1	1	1	1	1	1	LOC551572	XP_006566901.1	Amel	XM_006566838.3	NonCanon
ORTHOMCL5244	null	1	1	1	1	1	1	1	1	1	1	1	LOC551815	XP_003250387.2	Amel	XM_003250339.4	NonCanon
ORTHOMCL5251	null	1	1	1	1	1	1	1	1	1	1	1	LOC102656287	XP_006570296.1	Amel	XM_006570233.3	NonCanon
ORTHOMCL5259	null	1	1	1	1	1	1	1	1	1	1	1	LOC550695	XP_026294635.1	Amel	XM_026438850.1	NonCanon
ORTHOMCL5260	null	1	1	1	1	1	1	1	1	1	1	1	LOC409860	XP_393350.4	Amel	XM_393350.7	NonCanon
ORTHOMCL5280	null	1	1	1	1	1	1	1	1	1	1	1	LOC551662	XP_624054.3	Amel	XM_624051.6	NonCanon
ORTHOMCL5285	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578433	XP_003250102.3	Amel	XM_003250054.3	NonCanon
ORTHOMCL5287	null	1	1	1	1	1	1	1	1	1	1	1	LOC551276	XP_623673.3	Amel	XM_623670.5	NonCanon
ORTHOMCL5289	null	1	1	2	2	1	1	1	0	0	1	1	LOC107965449	XP_016771422.1	Amel	XM_016915933.2	NonCanon
ORTHOMCL5293	null	1	1	1	1	1	1	1	1	1	1	1	LOC410969	XP_394445.4	Amel	XM_394445.7	NonCanon
ORTHOMCL5308	null	1	1	1	1	1	1	1	1	1	1	1	LOC552730	XP_625108.2	Amel	XM_625105.5	NonCanon
ORTHOMCL5316	null	1	1	1	1	1	1	1	1	1	1	1	LOC413233	XP_026295314.1	Amel	XM_026439529.1	NonCanon
ORTHOMCL5323	null	1	1	1	1	1	1	2	0	1	1	1	LOC725958	XP_016773618.1	Amel	XM_016918129.2	NonCanon
ORTHOMCL5330	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576099	XP_006564549.1	Amel	XM_006564486.3	NonCanon
ORTHOMCL5338	null	1	1	1	1	1	1	1	1	1	1	1	LOC551757	XP_624147.2	Amel	XM_624144.5	NonCanon
ORTHOMCL5339	null	1	1	1	1	1	1	1	1	1	1	1	LOC410262	XP_393743.4	Amel	XM_393743.6	NonCanon
ORTHOMCL5349	null	1	1	1	1	1	1	1	1	1	1	1	LOC552263	XP_624642.1	Amel	XM_624639.6	NonCanon
ORTHOMCL5358	null	1	1	1	1	1	1	1	1	1	1	1	LOC412851	XP_006560539.1	Amel	XM_006560476.3	NonCanon
ORTHOMCL5363	null	1	1	1	1	1	1	1	1	1	1	1	LOC412422	XP_395879.4	Amel	XM_395879.7	NonCanon
ORTHOMCL5365	null	1	1	1	1	1	1	1	1	1	1	1	LOC552511	XP_624890.1	Amel	XM_624887.6	NonCanon
ORTHOMCL5381	null	1	1	1	1	1	1	1	1	1	1	1	LOC726869	XP_001122585.3	Amel	XM_001122585.5	NonCanon
ORTHOMCL5394	null	1	1	1	1	1	1	1	1	1	1	1	LOC412025	XP_006561795.1	Amel	XM_006561732.3	NonCanon
ORTHOMCL5396	null	1	1	1	1	1	1	1	1	1	1	1	LOC725320	XP_006571158.1	Amel	XM_006571095.3	NonCanon
ORTHOMCL5397	null	1	1	1	1	1	1	1	1	1	1	1	LOC102654610	XP_026301507.1	Amel	XM_026445722.1	NonCanon
ORTHOMCL5405	null	1	1	1	1	1	1	1	1	1	1	1	LOC551207	XP_623605.2	Amel	XM_623602.5	NonCanon
ORTHOMCL5409	null	1	1	1	1	1	1	1	1	1	1	1	LOC409032	XP_016773045.1	Amel	XM_016917556.2	NonCanon
ORTHOMCL5424	null	1	1	1	1	1	1	1	1	1	1	1	LOC408687	XP_392223.2	Amel	XM_392223.7	NonCanon
ORTHOMCL5426	null	1	1	1	1	1	1	1	1	1	1	1	LOC413110	XP_396561.1	Amel	XM_396561.4	NonCanon
ORTHOMCL5435	null	1	1	1	1	1	1	1	1	1	1	1	LOC551931	XP_006560066.1	Amel	XM_006560003.3	NonCanon
ORTHOMCL5452	null	1	1	1	1	1	1	1	1	1	1	1	LOC552237	XP_624616.1	Amel	XM_624613.6	NonCanon
ORTHOMCL5469	null	1	1	1	1	1	1	1	1	1	1	1	LOC552235	XP_016769539.1	Amel	XM_016914050.2	NonCanon
ORTHOMCL5479	null	1	1	1	1	1	1	1	1	1	1	1	LOC725628	XP_006567972.1	Amel	XM_006567909.3	NonCanon
ORTHOMCL5493	null	1	1	1	1	1	1	1	1	1	1	1	LOC409023	XP_392553.1	Amel	XM_392553.7	NonCanon
ORTHOMCL5501	null	1	1	1	1	1	1	1	1	1	1	1	LOC410117	XP_026295513.1	Amel	XM_026439728.1	NonCanon
ORTHOMCL5502	null	1	1	1	1	1	1	1	1	1	1	1	LOC411839	XP_016771930.2	Amel	XM_016916441.2	NonCanon
ORTHOMCL5520	null	1	1	1	1	1	1	1	1	1	1	1	LOC725216	XP_001121092.2	Amel	XM_001121092.5	NonCanon
ORTHOMCL5523	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576195	XP_003250551.1	Amel	XM_003250503.4	NonCanon
ORTHOMCL5534	null	1	1	1	1	1	1	1	1	1	1	1	LOC724863	XP_026297509.1	Amel	XM_026441724.1	NonCanon
ORTHOMCL5545	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576649	XP_026302188.1	Amel	XM_026446403.1	NonCanon
ORTHOMCL5556	null	1	1	1	1	1	1	1	1	1	1	1	LOC724769	XP_001120666.1	Amel	XM_001120666.5	NonCanon
ORTHOMCL5557	null	1	1	1	1	1	1	1	1	1	1	1	LOC552533	XP_624912.3	Amel	XM_624909.5	NonCanon
ORTHOMCL5568	null	1	1	1	1	1	1	1	1	1	1	1	LOC552348	XP_006572272.1	Amel	XM_006572209.3	NonCanon
ORTHOMCL5571	null	1	1	1	1	1	1	1	1	1	1	1	LOC409377	XP_006563745.1	Amel	XM_006563682.3	NonCanon
ORTHOMCL5583	null	1	1	1	1	1	1	1	1	1	1	1	LOC410618	XP_006563429.1	Amel	XM_006563366.3	NonCanon
ORTHOMCL5590	null	1	1	1	1	1	1	1	1	1	1	1	LOC410853	XP_006568230.2	Amel	XM_006568167.3	NonCanon
ORTHOMCL5614	null	1	1	1	1	1	1	1	1	1	1	1	LOC550881	XP_623274.2	Amel	XM_623271.6	NonCanon
ORTHOMCL5622	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578071	XP_026301493.1	Amel	XM_026445708.1	NonCanon
ORTHOMCL5632	null	1	1	1	1	0	1	2	1	1	1	1	LOC727471	XP_001123179.2	Amel	XM_001123179.5	NonCanon
ORTHOMCL5634	null	1	1	1	1	1	1	1	1	1	1	1	LOC552246	XP_624625.1	Amel	XM_624622.5	NonCanon
ORTHOMCL5637	null	1	1	1	1	1	1	1	1	1	1	1	LOC551133	XP_006561936.1	Amel	XM_006561873.3	NonCanon
ORTHOMCL5641	null	1	1	1	1	1	1	1	1	1	1	1	LOC102656183	XP_006558545.1	Amel	XM_006558482.3	NonCanon
ORTHOMCL5652	null	1	1	1	1	1	1	1	1	1	1	1	LOC551379	XP_026299449.1	Amel	XM_026443664.1	NonCanon
ORTHOMCL5653	null	1	1	1	1	1	1	1	1	1	1	1	LOC410286	XP_026299519.1	Amel	XM_026443734.1	NonCanon
ORTHOMCL5662	null	1	1	1	1	1	1	1	1	1	1	1	LOC725362	XP_026296449.1	Amel	XM_026440664.1	NonCanon
ORTHOMCL5663	null	1	1	1	1	1	1	1	1	1	1	1	LOC552641	XP_006561048.2	Amel	XM_006560985.3	NonCanon
ORTHOMCL5664	null	1	1	1	1	1	1	1	1	1	1	1	LOC552426	XP_006571649.1	Amel	XM_006571586.3	NonCanon
ORTHOMCL5673	null	1	1	1	1	1	1	1	1	1	1	1	LOC411763	XP_006569034.2	Amel	XM_006568971.3	NonCanon
ORTHOMCL5675	null	1	1	1	1	1	1	1	1	1	1	1	LOC725146	XP_026296339.1	Amel	XM_026440554.1	NonCanon
ORTHOMCL5681	null	1	1	1	1	1	1	1	1	1	1	1	LOC410811	XP_394287.5	Amel	XM_394287.7	NonCanon
ORTHOMCL5687	null	1	1	1	1	1	1	1	1	1	1	1	LOC413950	XP_006562004.1	Amel	XM_006561941.3	NonCanon
ORTHOMCL5690	null	1	1	1	1	1	1	1	1	1	1	1	LOC410952	XP_026295327.1	Amel	XM_026439542.1	NonCanon
ORTHOMCL5696	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578560	XP_003249593.1	Amel	XM_003249545.4	NonCanon
ORTHOMCL5698	null	1	1	1	1	1	1	1	1	1	1	1	LOC410039	XP_393524.3	Amel	XM_393524.6	NonCanon
ORTHOMCL5727	null	1	1	1	1	1	1	1	1	1	1	1	LOC551395	XP_006568215.3	Amel	XM_006568152.3	NonCanon
ORTHOMCL5759	null	1	1	0	1	1	1	2	1	1	1	1	LOC100577687	XP_006566600.1	Amel	XM_006566537.3	NonCanon
ORTHOMCL5771	null	1	1	1	1	1	1	1	1	1	1	1	LOC550885	XP_003250470.1	Amel	XM_003250422.4	NonCanon
ORTHOMCL5776	null	1	1	1	1	1	1	1	1	1	1	1	LOC551712	XP_006566858.1	Amel	XM_006566795.3	NonCanon
ORTHOMCL5785	null	1	1	1	1	1	1	1	1	1	1	1	LOC724809	XP_026295585.1	Amel	XM_026439800.1	NonCanon
ORTHOMCL5787	null	1	1	1	1	1	1	1	1	1	1	1	LOC725330	XP_001121190.3	Amel	XM_001121190.5	NonCanon
ORTHOMCL5809	null	1	1	1	1	1	1	1	1	1	1	1	LOC726310	XP_003251120.1	Amel	XM_003251072.3	NonCanon
ORTHOMCL5815	null	1	1	1	1	1	1	1	1	1	1	1	LOC724654	XP_006569990.1	Amel	XM_006569927.3	NonCanon
ORTHOMCL5822	null	1	1	1	1	1	1	1	1	1	1	1	LOC409607	XP_393110.1	Amel	XM_393110.7	NonCanon
ORTHOMCL5835	null	1	1	1	1	1	1	1	1	1	1	1	LOC725316	XP_001120146.1	Amel	XM_001120146.5	NonCanon
ORTHOMCL5846	null	1	1	1	1	1	1	1	1	1	1	1	LOC102653793	XP_026298827.1	Amel	XM_026443042.1	NonCanon
ORTHOMCL5851	null	1	1	1	1	1	1	1	1	1	1	1	LOC102654365	XP_026297130.1	Amel	XM_026441345.1	NonCanon
ORTHOMCL5852	null	1	1	1	1	1	1	1	1	1	1	1	LOC552196	XP_624576.1	Amel	XM_624573.5	NonCanon
ORTHOMCL5853	null	1	1	1	1	1	1	1	1	1	1	1	LOC551009	XP_623407.3	Amel	XM_623404.6	NonCanon
ORTHOMCL5863	null	1	1	1	1	1	1	1	1	1	1	1	LOC727652	XP_006566285.2	Amel	XM_006566222.3	NonCanon
ORTHOMCL5872	null	1	1	1	1	1	1	1	1	1	1	1	LOC724798	XP_026297563.1	Amel	XM_026441778.1	NonCanon
ORTHOMCL5877	null	1	1	1	1	1	1	1	1	1	1	1	LOC412623	XP_016771813.1	Amel	XM_016916324.2	NonCanon
ORTHOMCL5879	null	1	1	1	1	1	1	1	1	1	1	1	LOC725478	XP_003251133.1	Amel	XM_003251085.4	NonCanon
ORTHOMCL5881	null	1	1	1	1	1	1	1	1	1	1	1	LOC409361	XP_026299012.1	Amel	XM_026443227.1	NonCanon
ORTHOMCL5890	null	1	1	1	1	1	1	1	1	1	1	1	LOC726131	XP_001121893.2	Amel	XM_001121893.5	NonCanon
ORTHOMCL5893	null	1	1	1	1	1	1	1	1	1	1	1	LOC411191	XP_394665.1	Amel	XM_394665.7	NonCanon
ORTHOMCL5898	null	1	1	1	1	1	1	1	1	1	1	1	LOC408827	XP_392359.2	Amel	XM_392359.7	NonCanon
ORTHOMCL5929	null	1	1	1	1	1	1	1	1	1	1	1	LOC411789	XP_395256.3	Amel	XM_395256.7	NonCanon
ORTHOMCL5932	null	2	1	1	1	1	1	1	1	1	0	1	LOC724286	XP_006559014.1	Amel	XM_006558951.2	NonCanon
ORTHOMCL5938	null	1	1	1	1	1	1	1	1	1	1	1	LOC412046	XP_006566725.1	Amel	XM_006566662.3	NonCanon
ORTHOMCL5960	null	1	1	1	1	1	1	1	1	1	1	1	LOC551448	XP_006557463.3	Amel	XM_006557400.3	NonCanon
ORTHOMCL5982	null	1	1	1	1	1	1	1	1	1	1	1	LOC410383	XP_393863.3	Amel	XM_393863.6	NonCanon
ORTHOMCL5993	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655219	XP_006572304.1	Amel	XM_006572241.3	NonCanon
ORTHOMCL5998	null	1	1	1	1	1	1	1	1	1	1	1	LOC408819	XP_006558739.1	Amel	XM_006558676.3	NonCanon
ORTHOMCL6007	null	1	1	1	1	1	1	1	1	1	1	1	LOC410376	XP_393856.2	Amel	XM_393856.6	NonCanon
ORTHOMCL6019	null	1	1	1	1	1	1	1	1	1	1	1	LOC410157	XP_026299047.1	Amel	XM_026443262.1	NonCanon
ORTHOMCL6026	null	1	1	1	1	1	1	1	1	1	1	1	LOC411904	XP_395373.3	Amel	XM_395373.6	NonCanon
ORTHOMCL6032	null	1	1	1	1	1	1	1	1	1	1	1	LOC411260	XP_394733.2	Amel	XM_394733.7	NonCanon
ORTHOMCL6041	null	1	1	1	1	1	1	1	1	1	1	1	LOC726221	XP_001120404.1	Amel	XM_001120404.5	NonCanon
ORTHOMCL6043	null	1	1	1	1	1	1	1	1	1	1	1	LOC552360	XP_026299102.1	Amel	XM_026443317.1	NonCanon
ORTHOMCL6046	null	1	1	1	1	1	1	1	1	1	1	1	LOC551212	XP_006562384.1	Amel	XM_006562321.3	NonCanon
ORTHOMCL6048	null	1	1	1	1	1	1	1	1	1	1	1	LOC726015	XP_016768884.2	Amel	XM_016913395.2	NonCanon
ORTHOMCL6054	null	1	1	1	1	1	1	1	1	1	1	1	LOC726872	XP_026298167.1	Amel	XM_026442382.1	NonCanon
ORTHOMCL6088	null	1	1	1	1	1	1	1	1	1	1	1	LOC412069	XP_395535.3	Amel	XM_395535.6	NonCanon
ORTHOMCL6089	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577174	XP_016766736.1	Amel	XM_016911247.2	NonCanon
ORTHOMCL6096	null	1	1	1	1	1	1	1	1	1	1	1	LOC409962	XP_393452.4	Amel	XM_393452.7	NonCanon
ORTHOMCL6099	null	1	1	1	1	1	1	1	1	1	1	1	LOC724891	XP_006559844.1	Amel	XM_006559781.3	NonCanon
ORTHOMCL6110	null	1	1	1	1	1	1	1	1	1	1	1	LOC724216	NP_001314896.1	Amel	NM_001327967.1	NonCanon
ORTHOMCL6118	null	1	1	1	1	1	1	1	1	1	1	1	LOC552143	XP_624525.3	Amel	XM_624522.5	NonCanon
ORTHOMCL6121	null	1	1	1	1	1	1	1	1	1	1	1	Jtb	NP_001193396.1	Amel	NM_001206467.1	NonCanon
ORTHOMCL6122	null	1	1	1	1	1	1	1	1	1	1	1	LOC411724	XP_395192.4	Amel	XM_395192.7	NonCanon
ORTHOMCL6128	null	1	1	1	1	1	1	1	1	1	1	1	LOC409726	XP_393224.2	Amel	XM_393224.7	NonCanon
ORTHOMCL6130	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577493	XP_016770071.2	Amel	XM_016914582.2	NonCanon
